img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_8272056PALFrontccc.jpg,Jewel Link: Galactic Quest,DS,puzzle,Avanquest Software,Avanquest Software,7.3,0.0,0.0,0.0,0.0,0.0,2012-09-07,2019-05-08
/games/boxart/full_4616592AmericaFrontccc.jpg,Rampage Puzzle Attack,GBA,puzzle,Midway Games,Ninai Games,7.3,0.0,0.0,0.0,0.0,0.0,2001-11-29,
/games/boxart/full_3246937JapanFrontccc.jpg,The World of Golden Eggs: Nori Nori Uta Dekichatte Kei,DS,puzzle,Aq Interactive,Aq Interactive,7.3,0.0,0.0,0.0,0.0,0.0,2009-02-19,
/games/boxart/full_2689225AmericaFrontccc.jpg,Roogoo,PC,puzzle,Southpeak Interactive,Spidermonk Ent.,7.3,0.0,0.0,0.0,0.0,0.0,2008-06-30,
/games/boxart/full_cradle-double-pack_130PALFront.jpg,Cradle Double Pack,DS,puzzle,Rising Star,Cerasus.Media Gmbh,7.3,0.0,0.0,0.0,0.0,0.0,2011-04-28,
/games/boxart/full_6683843JapanFrontccc.jpg,Tetris: The Grand Master Ace,X360,puzzle,Aq Interactive,Arika,7.3,0.0,0.0,0.0,0.0,0.0,2005-12-10,
/games/boxart/5726070ccc.jpg,Egg Mania,GBA,puzzle,Kemco,Hotgen Studios,7.3,0.0,0.0,0.0,0.0,0.0,2002-09-16,
/games/boxart/full_300659PALFrontccc.jpg,The Sun Crossword Challenge,DS,puzzle,Atari,Sanuk Games,7.3,0.0,0.0,0.0,0.0,0.0,2008-04-18,
/games/boxart/full_mysterious-adventures-in-the-caribbean_940PALFront.jpg,Mysterious Adventures in the Caribbean,DS,puzzle,Unknown,Licensed 4U,7.3,0.0,0.0,0.0,0.0,0.0,2010-11-26,
/games/boxart/full_5153139AmericaFrontccc.png,Jewel Quest The Sapphire Dragon,3DS,puzzle,Tulip Games,Engine Software,7.3,0.0,0.0,0.0,0.0,0.0,2015-01-29,2019-05-02
/games/boxart/full_mystery-masterpiece-the-moonstone_747AmericaFront.jpg,Mystery Masterpiece: The Moonstone,PC,puzzle,Big Fish Games,Big Fish Games,7.3,0.0,0.0,0.0,0.0,0.0,2009-08-01,
/games/boxart/full_8696769AmericaFrontccc.jpg,The Great Unknown: Houdini's Castle,PC,puzzle,Big Fish Games,Black Lime Games,7.3,0.0,0.0,0.0,0.0,0.0,2014-11-19,2018-09-22
/games/boxart/full_7432973PALFrontccc.jpg,Sable Maze: Sullivan River,PC,puzzle,Focus Multimedia,Big Fish Games,7.3,0.0,0.0,0.0,0.0,0.0,2015-02-25,2018-09-22
/games/boxart/full_fishdom_858AmericaFront.jpg,Fishdom,PC,puzzle,Unknown,Playrix Entertainment,7.3,0.0,0.0,0.0,0.0,0.0,2008-06-21,
/games/boxart/full_1481504JapanFrontccc.jpg,Minna no Oekaki Yasan,DS,puzzle,Taito,Taito Corporation,7.3,0.0,0.0,0.0,0.0,0.0,2009-07-02,
/games/boxart/full_126514AmericaFrontccc.jpg,Space Bust-A-Move (JP sales),DS,puzzle,Square Enix,Taito Corporation,7.3,0.0,0.0,0.0,0.0,0.0,2009-07-28,2019-05-08
/games/boxart/full_8698970JapanFrontccc.jpg,Kotoba no Puzzle: Mojipittan Wii Deluxe,WII,puzzle,Namco Bandai,Namco Bandai Games,7.3,0.0,0.0,0.0,0.0,0.0,2008-11-27,
/games/boxart/6600041ccc.jpg,X2: The Threat,PC,simulation,Enlight,Egosoft,7.3,0.0,0.0,0.0,0.0,0.0,2003-12-02,
/games/boxart/full_the-sims-3-pets_506AmericaFront.jpg,The Sims 3: Pets,3DS,simulation,Electronic Arts,The Sims Studio,7.3,0.0,0.0,0.0,0.0,0.0,2011-10-18,
/games/boxart/full_7567769AmericaFrontccc.jpg,Cookie Shop,DS,simulation,Nobilis,Tdk Core,7.3,0.0,0.0,0.0,0.0,0.0,2009-02-27,
/games/boxart/full_the-sims-3-create-a-sim_3PALFront.jpg,The Sims 3: Create-A-Sim,PC,simulation,Electronic Arts,Maxis,7.3,0.0,0.0,0.0,0.0,0.0,2010-03-26,
/games/boxart/7909528ccc.jpg,Sid Meier's SimGolf,PC,simulation,Electronic Arts,"Firaxis, Maxis",7.3,0.0,0.0,0.0,0.0,0.0,2002-01-23,
/games/boxart/full_829355PALFrontccc.jpg,EyePet Adventures,PSP,simulation,Sony Computer Entertainment,Scee London Studio,7.3,0.0,0.0,0.0,0.0,0.0,2011-11-11,2018-12-03
/games/boxart/full_8088297PALFrontccc.jpg,Konami Double Pack: Metal Gear Solid Portable Ops / Coded Arms,PSP,action,Konami,Konami,7.3,0.0,0.0,0.0,0.0,0.0,2009-04-09,
/games/boxart/full_4113682PALFrontccc.jpg,Buffy the Vampire Slayer: Sacrifice,DS,action,505 Games,Beast,7.3,0.0,0.0,0.0,0.0,0.0,2009-02-13,
/games/boxart/full_542010PALFrontccc.jpg,Aces of War,PSP,simulation,505 Games,Taito Corporation,7.3,0.0,0.0,0.0,0.0,0.0,2007-03-23,
/games/boxart/full_8293341AmericaFrontccc.jpg,Sea Dogs,PC,simulation,Bethesda Softworks,Akella,7.3,0.0,0.0,0.0,0.0,0.0,2000-11-24,
/games/boxart/5709635ccc.jpg,SimFarm,PC,simulation,Maxis,Maxis Software,7.3,0.0,0.0,0.0,0.0,0.0,1993-01-01,
/games/boxart/5315062ccc.jpg,Beauty Factory,PC,simulation,Iwin,City Interactive,7.3,0.0,0.0,0.0,0.0,0.0,2007-10-31,
/games/boxart/full_wildlife-park-2_996AmericaFront.jpg,Wildlife Park 2,PC,simulation,Deep Silver,B.Alive,7.3,0.0,0.0,0.0,0.0,0.0,2006-07-17,
/games/boxart/full_35751PALFrontccc.jpg,City Life DS,DS,simulation,Ubisoft,Ubisoft,7.3,0.0,0.0,0.0,0.0,0.0,2009-08-07,
/games/boxart/full_simtower_637AmericaFront.jpg,SimTower,PC,simulation,Maxis,Open Book,7.3,0.0,0.0,0.0,0.0,0.0,1994-01-01,
/games/boxart/full_cake-mania-main-street_40PALFront.jpg,Cake Mania: Main Street,PC,simulation,Sandlot Games,Sandlot Games,7.3,0.0,0.0,0.0,0.0,0.0,2009-10-07,
/games/boxart/6856264ccc.jpg,The Suffering,PC,action,Encore,Surreal Software,7.3,0.0,0.0,0.0,0.0,0.0,2004-06-08,
/games/boxart/full_4428962AmericaFrontccc.jpg,Dino Crisis 2,PC,action,Capcom,Capcom Production Studio 4,7.3,0.0,0.0,0.0,0.0,0.0,2002-08-20,
/games/boxart/full_5690946AmericaFrontccc.jpg,Manhunt,PC,action,Rockstar Games,Rockstar North,7.3,0.0,0.0,0.0,0.0,0.0,2004-04-20,
/games/boxart/630350ccc.jpg,Oni,PC,action,Gathering Of Developers,Bungie West,7.3,0.0,0.0,0.0,0.0,0.0,2001-01-28,2018-10-11
/games/boxart/5865943ccc.jpg,Blazing Angels 2: Secret Missions of WWII,PC,simulation,Ubisoft,Ubisoft Romania,7.3,0.0,0.0,0.0,0.0,0.0,2007-09-21,
/games/boxart/full_hospital-giant_4PALFront.jpg,Hospital Giant,DS,simulation,Unknown,Southpeak Games,7.3,0.0,0.0,0.0,0.0,0.0,,
/games/boxart/full_trainz-railwayz_71AmericaFront.jpg,Trainz Railwayz,PC,simulation,Merscom Llc,Auran Games,7.3,0.0,0.0,0.0,0.0,0.0,2007-10-22,
/games/boxart/full_7063157AmericaFrontccc.jpg,Crimson Skies,PC,simulation,Microsoft,Zipper Interactive,7.3,0.0,0.0,0.0,0.0,0.0,2000-09-17,
/games/boxart/full_6571916AmericaFrontccc.jpg,X-Blades,PC,action,Southpeak Interactive,Gaijin Entertainment,6.4,0.0,0.0,0.0,0.0,0.0,2009-02-10,
/games/boxart/9111548ccc.jpg,Daredevil,GBA,action,Encore,Griptonite Games,5.3,0.0,0.0,0.0,0.0,0.0,2003-02-02,
/games/boxart/full_9276749AmericaFrontccc.jpg,Silent Hill: Homecoming,PC,action,Konami,Double Helix Games,7.3,0.0,0.0,0.0,0.0,0.0,2008-11-06,
/games/boxart/full_2266748AmericaFrontccc.jpg,Hulk,PC,action,Universal Interactive,Radical Entertainment,7.3,0.0,0.0,0.0,0.0,0.0,2003-05-27,
/games/boxart/full_5885651PALFrontccc.jpg,Of Orcs and Men,X360,action,Focus Home Interactive,Cyanide Studio,7.3,0.0,0.0,0.0,0.0,0.0,2012-10-11,2019-01-02
/games/boxart/full_elebits-the-adventures-of-kai-and-zero_911AmericaFront.jpg,Elebits: The Adventures of Kai and Zero,DS,action,Konami,Konami,7.4,0.0,0.0,0.0,0.0,0.0,2009-01-06,
/games/boxart/full_2848967PALFrontccc.jpg,Shinobido: Tales of the Ninja,PSP,action,Sony Computer Entertainment,Acquire,7.3,0.0,0.0,0.0,0.0,0.0,2007-02-09,
/games/boxart/8894329ccc.jpg,Resident Evil 3: Nemesis,PC,action,Capcom,Capcom,7.3,0.0,0.0,0.0,0.0,0.0,2001-04-16,
/games/boxart/full_7299394AmericaFrontccc.jpg,Monster High 13 Wishes,DS,action,Little Orbit,Little Orbit,7.3,0.0,0.0,0.0,0.0,0.0,2013-10-29,
/games/boxart/full_4897704AmericaFrontccc.jpg,Naughty Bear: Double Trouble,PS3,action,505 Games,Behaviour Interactive Inc.,7.3,0.0,0.0,0.0,0.0,0.0,2012-10-23,2019-01-02
/games/boxart/3323683ccc.jpg,A Sound of Thunder,GBA,action,Bam! Entertainment,Rockstar Leeds,6.8,0.0,0.0,0.0,0.0,0.0,2005-02-01,
/games/boxart/full_gremlins-stripe-vs-gizmo_2AmericaFront.jpg,Gremlins: Stripe vs Gizmo,GBA,action,Dreamcatcher Interactive,Magic Pockets,7.3,0.0,0.0,0.0,0.0,0.0,2002-11-27,
/games/boxart/full_samurai-warriors-3-xtreme-legends_742JapanFront.jpg,Samurai Warriors 3: Xtreme Legends,WII,action,Tecmo Koei,Omega Force,7.3,0.0,0.0,0.0,0.0,0.0,2011-02-10,
/games/boxart/8557939ccc.jpg,Unfabulous,GBA,action,Thq,Thq,7.3,0.0,0.0,0.0,0.0,0.0,2006-10-02,
/games/boxart/full_2575970JapanFrontccc.jpg,Fushigi no Chronicle: Furikaerimasen Katsu Madewa,PS4,action,Spike Chunsoft,Spike Chunsoft,7.3,0.0,0.0,0.0,0.0,0.0,2015-07-30,2018-09-21
/games/boxart/full_fix-it-home-improvement-challenge_921AmericaFront.jpg,Fix it: Home improvement challenge,WII,action,Southpeak Interactive,Freedom Factory Studios,7.3,0.0,0.0,0.0,0.0,0.0,2011-11-08,
/games/boxart/full_7899263PALFrontccc.jpg,Assassin's Creed II: Complete Edition,X360,action,Ubisoft,Ubisoft Montreal,7.3,0.0,0.0,0.0,0.0,0.0,2010-06-04,
/games/boxart/full_9820735AmericaFrontccc.jpg,Jak & Daxter Collection,PSV,action,Sony Computer Entertainment,Mass Media,7.3,0.0,0.0,0.0,0.0,0.0,2012-06-18,2018-01-09
/games/boxart/1489268ccc.jpg,Digimon World Championship,DS,action,Namco Bandai,Epics,7.3,0.0,0.0,0.0,0.0,0.0,2008-08-26,
/games/boxart/default.jpg,Ubisoft Action Adventure Collection,PC,action,Unknown,Ubisoft,7.3,0.0,0.0,0.0,0.0,0.0,,
/games/boxart/8479180ccc.jpg,Army Men: Operation Green,GBA,action,3Do,Pocket Studios,6.2,0.0,0.0,0.0,0.0,0.0,2001-12-02,
/games/boxart/full_5888161AmericaFrontccc.jpg,The Matrix: Path of Neo,PC,action,Atari,Shiny Entertainment,6.6,0.0,0.0,0.0,0.0,0.0,2005-11-07,
/games/boxart/full_5489679AmericaFrontccc.jpg,Velocity 2X,PSV,action,Futurlab 1,Futurlab,7.3,0.0,0.0,0.0,0.0,0.0,2014-09-02,2018-09-21
/games/boxart/full_7131753AmericaFrontccc.jpg,Reservoir Dogs,PC,action,Eidos Interactive,Volatile Games,5.6,0.0,0.0,0.0,0.0,0.0,2006-10-24,
/games/boxart/2634953ccc.gif,SpongeBob: Yellow Avenger,PSP,action,Unknown,Unknown,7.3,0.0,0.0,0.0,0.0,0.0,,
/games/boxart/full_378680PALFrontccc.jpg,Cannon Fodder 3,PC,action,Game Factory Interactive,Burut Software,7.3,0.0,0.0,0.0,0.0,0.0,2012-08-06,2018-09-22
/games/boxart/full_8808486AmericaFrontccc.jpg,Resident Evil 5: Gold Edition,PS3,action,Capcom,Capcom,9.1,0.0,0.0,0.0,0.0,0.0,2010-03-09,
/games/boxart/full_947635JapanFrontccc.jpg,Zettai Meikyuu: Himitsu no Oya Yubi Hime,PSV,action,Views,Unknown,7.3,0.0,0.0,0.0,0.0,0.0,2015-07-30,
/games/boxart/full_4354315AmericaFrontccc.jpg,Tom Clancy's Splinter Cell: Chaos Theory,PC,action,Ubisoft,Ubisoft Montreal,7.3,0.0,0.0,0.0,0.0,0.0,2005-03-28,
/games/boxart/default.jpg,Toy Story 3: The Video Game,PC,action,Disney Interactive Studios,Avalanche Software,7.3,0.0,0.0,0.0,0.0,0.0,2010-06-15,
/games/boxart/full_421729AmericaFrontccc.jpg,Strawberry Shortcake Sweet Dreams,GBA,action,Majesco,Gorilla Games,7.3,0.0,0.0,0.0,0.0,0.0,2006-09-25,
/games/boxart/full_2388414JapanFrontccc.jpg,Natsumegu,PSV,action,Unknown,Unknown,7.3,0.0,0.0,0.0,0.0,0.0,2015-07-30,
/games/boxart/full_8560882AmericaFrontccc.jpg,Army Men,PC,action,3Do,3Do,7.3,0.0,0.0,0.0,0.0,0.0,1998-04-30,
/games/boxart/full_2772248AmericaFrontccc.jpg,Grand Theft Auto,PC,action,Asc Games,Dma Design,6.4,0.0,0.0,0.0,0.0,0.0,1998-03-24,
/games/boxart/3886ccc.jpg,Tang Tang,GBA,action,Take-Two Interactive,Take-Two Interactive,7.3,0.0,0.0,0.0,0.0,0.0,2001-08-28,
/games/boxart/full_2582666PALFrontccc.jpg,Rise of the Guardians: The Video Game,WII,action,D3Publisher,Unknown,7.3,0.0,0.0,0.0,0.0,0.0,2012-11-20,
/games/boxart/full_fix-it-home-improvement-challenge_678AmericaFront.jpg,Fix It: Home Improvement Challenge,DS,action,Southpeak Interactive,Freedom Factory Studios,7.3,0.0,0.0,0.0,0.0,0.0,2011-11-29,
/games/boxart/full_5870936AmericaFrontccc.jpg,Young Justice: Legacy,WIIU,action,Warner Bros. Interactive Entertainment,Freedom Factory Studios,7.3,0.0,0.0,0.0,0.0,0.0,2013-11-19,2018-11-24
/games/boxart/full_9528633AmericaFrontccc.jpg,Gladiator: Sword of Vengeance,PC,action,Acclaim Entertainment,Acclaim Entertainment,7.3,0.0,0.0,0.0,0.0,0.0,2003-11-18,
/games/boxart/full_red-dead-redemption-game-of-the-year-edition_4AmericaFront.jpg,Red Dead Redemption: Game of the Year Edition,X360,action,Rockstar Games,Rockstar San Diego,7.3,0.0,0.0,0.0,0.0,0.0,2011-10-11,
/games/boxart/full_316046JapanFrontccc.jpg,Simple DS Series Vol. 46: The Hikyou Tankentai: Choutoko Special,DS,action,D3 Publisher,Japan Art Media,7.3,0.0,0.0,0.0,0.0,0.0,2009-02-19,
/games/boxart/full_6430460AmericaFrontccc.jpg,Forgotten Realms: Demon Stone,PC,action,Atari,Stormfront Studios,7.3,0.0,0.0,0.0,0.0,0.0,2004-12-09,
/games/boxart/6231676ccc.jpg,Cubix Robots for Everyone: Showdown,GC,action,3Do,Blitz Games,7.3,0.0,0.0,0.0,0.0,0.0,2003-06-02,
/games/boxart/full_8285751AmericaFrontccc.jpg,Project Eden,PC,action,Eidos Interactive,Core Design Ltd.,7.3,0.0,0.0,0.0,0.0,0.0,2001-10-08,
/games/boxart/full_3450600AmericaFrontccc.jpg,True Crime: New York City,PC,action,Aspyr,Luxoflux,7.3,0.0,0.0,0.0,0.0,0.0,2006-03-24,
/games/boxart/full_6097054PALFrontccc.jpg,Oktoberfest,DS,action,Zushi Games,Zushi Games Ltd,7.3,0.0,0.0,0.0,0.0,0.0,2009-09-04,
/games/boxart/full_8213695AmericaFrontccc.jpg,Valhalla Hills: Definitive Edition,XONE,strategy,Kalypso Media,Daedalic Entertainment,7.3,0.0,0.0,0.0,0.0,0.0,2017-04-25,2018-09-15
/games/boxart/full_9955071AmericaFrontccc.jpg,Stronghold Crusader 2,PC,strategy,Firefly Studios,Firefly Studios,7.3,0.0,0.0,0.0,0.0,0.0,2014-09-23,2018-11-16
/games/boxart/full_5565863AmericaFrontccc.jpg,Tom Clancy's Splinter Cell: Double Agent,PC,action,Ubisoft,Ubisoft Shanghai,7.3,0.0,0.0,0.0,0.0,0.0,2006-11-07,
/games/boxart/835629ccc.jpg,Babar To The Rescue,GBA,action,Game Factory,Sirius Software,7.3,0.0,0.0,0.0,0.0,0.0,2006-06-28,
/games/boxart/full_348457AmericaFrontccc.jpg,Tweety & The Magic Gems,GBA,action,Kemco,Kemco,7.3,0.0,0.0,0.0,0.0,0.0,2001-07-09,
/games/boxart/full_8266919AmericaFrontccc.jpg,Transformers: Revenge of the Fallen,PC,action,Activision,Luxoflux Corp.,7.3,0.0,0.0,0.0,0.0,0.0,2009-06-23,
/games/boxart/8453080ccc.jpg,Alias,PC,action,Acclaim Entertainment,Acclaim Studios Cheltenham,7.3,0.0,0.0,0.0,0.0,0.0,2004-06-14,
/games/boxart/5890553ccc.jpg,Chaos Legion,PC,action,Capcom,Capcom Production Studio 6,7.3,0.0,0.0,0.0,0.0,0.0,2003-12-18,
/games/boxart/full_1998928PALFrontccc.jpg,Lola & Virginia,DS,action,Virgin Play,Playv,7.3,0.0,0.0,0.0,0.0,0.0,2009-02-20,
/games/boxart/full_warriors-orochi_4AmericaFront.jpg,Warriors Orochi,PC,action,Koei,Omega Force,7.3,0.0,0.0,0.0,0.0,0.0,2008-03-25,
/games/boxart/full_6941753JapanFrontccc.jpg,Yatsu Hakamura,DS,action,From Software,From Software,7.3,0.0,0.0,0.0,0.0,0.0,2009-04-23,
/games/boxart/default.jpg,IL-2 Sturmovik: Battle of Stalingrad,PC,action,1C Maddox Games,Unknown,7.3,0.0,0.0,0.0,0.0,0.0,2014-11-25,
/games/boxart/full_5886241AmericaFrontccc.jpg,True Crime: Streets of LA,PC,action,Activision,Luxoflux,7.3,0.0,0.0,0.0,0.0,0.0,2004-05-11,
/games/boxart/full_48812PALFrontccc.jpg,Hello Neighbor,PC,action,Gearbox Software,Dynamic Pixels,7.3,0.0,0.0,0.0,0.0,0.0,2017-12-08,2018-11-06
/games/boxart/default.jpg,Professional Farmer 2016,PS3,action,Namco Bandai Games,Unknown,7.3,0.0,0.0,0.0,0.0,0.0,2015-11-20,
/games/boxart/full_2368527JapanFrontccc.jpg,Nari Kids Park: Kaitou Sentai Lupinranger Vs. Keisatsu Sentai Patoranger,NS,action,Bandai Namco Games,Bandai Namco Games,7.3,0.0,0.0,0.0,0.0,0.0,2018-11-21,2018-12-19
/games/boxart/full_5745045PALFrontccc.jpg,Clever Kids: Creepy Crawlies,WII,action,Midas Interactive Entertainment,Midas Interactive Entertainment,7.3,0.0,0.0,0.0,0.0,0.0,2009-10-02,
/games/boxart/full_3866699AmericaFrontccc.jpg,Danny Phantom: Urban Jungle,GBA,action,Thq,Thq,7.3,0.0,0.0,0.0,0.0,0.0,2006-09-19,
/games/boxart/full_7945601JapanFrontccc.jpg,Shinsouhan Heart no Kuni no Alice: Wonderful Wonder World,PSV,action,Quinrose,Unknown,7.3,0.0,0.0,0.0,0.0,0.0,2015-07-30,
/games/boxart/full_7512389PALFrontccc.jpg,Assassin's Creed II: Complete Edition,PS3,action,Ubisoft,Ubisoft Montreal,7.3,0.0,0.0,0.0,0.0,0.0,2010-06-04,
/games/boxart/full_4735485AmericaFrontccc.jpg,Barbie and the Magic of Pegasus,PC,action,Vu Games,Vu Games,7.3,0.0,0.0,0.0,0.0,0.0,2005-09-14,
/games/boxart/7075470ccc.jpg,Driver,PC,action,Gt Interactive,Reflections Interactive,8.5,0.0,0.0,0.0,0.0,0.0,2000-09-10,
/games/boxart/full_9014885AmericaFrontccc.jpg,Cold Fear,PC,action,Ubisoft,Darkworks,7.3,0.0,0.0,0.0,0.0,0.0,2005-05-17,
/games/boxart/2072034ccc.jpg,The Incredibles,PC,action,Thq,Heavy Iron Studios,6.5,0.0,0.0,0.0,0.0,0.0,2004-10-26,
/games/boxart/full_5513875AmericaFrontccc.jpg,Dora the Explorer: Dance to the Rescue,PC,action,Atari,Atari,7.3,0.0,0.0,0.0,0.0,0.0,2005-09-25,
/games/boxart/full_7893723AmericaFrontccc.jpg,Marc Ecko's Getting Up: Contents Under Pressure,PC,action,Atari,"The Collective, Inc.",7.3,0.0,0.0,0.0,0.0,0.0,2006-02-14,
/games/boxart/full_2253078JapanFrontccc.jpg,Taiheiyou no Arashi DS: Senkan Yamato Akatsuki ni Shutsugekisu!,DS,strategy,System Soft,System Soft,7.3,0.0,0.0,0.0,0.0,0.0,2009-01-29,
/games/boxart/full_medieval-total-war_82AmericaFront.jpg,Medieval: Total War,PC,strategy,Activision,The Creative Assembly,9.0,0.0,0.0,0.0,0.0,0.0,2002-08-19,
/games/boxart/full_9113733AmericaFrontccc.jpg,Blitzkrieg Anthology,PC,strategy,Cdv Software Entertainment,Nival Interactive,7.3,0.0,0.0,0.0,0.0,0.0,2005-09-19,
/games/boxart/full_europa-universalis-rome-gold_1AmericaFront.jpg,Europa Universalis: Rome Gold,PC,strategy,Paradox Interactive,Paradox Interactive,7.3,0.0,0.0,0.0,0.0,0.0,2009-07-10,
/games/boxart/full_6114841AmericaFrontccc.jpg,Hearts of Iron Anthology,PC,strategy,Paradox Interactive,Paradox Interactive,7.3,0.0,0.0,0.0,0.0,0.0,2007-09-11,
/games/boxart/full_2653438JapanFrontccc.jpg,Daisenryaku VII Exceed,PSP,strategy,System Soft,Systemsoft Alpha,7.3,0.0,0.0,0.0,0.0,0.0,2008-05-22,
/games/boxart/full_8831320AmericaFrontccc.jpg,Star Wars: Galactic Battlegrounds,PC,strategy,Lucasarts,Ensemble Studios,7.3,0.0,0.0,0.0,0.0,0.0,2001-11-11,
/games/boxart/full_7999251JapanFrontccc.jpg,Daisenryaku: Dai Toua Kouboushi - Tora Tora Tora Ware Kishuu Ni Seikou Seri,PSP,strategy,System Soft,System Soft,7.3,0.0,0.0,0.0,0.0,0.0,2008-09-25,
/games/boxart/full_6839193PALFrontccc.jpg,Wii Chess,WII,strategy,Nintendo,Nintendo,7.3,0.0,0.0,0.0,0.0,0.0,2008-01-18,
/games/boxart/full_victoria-ii_6AmericaFront.jpg,Victoria II,PC,strategy,Paradox Interactive,Paradox Interactive,8.1,0.0,0.0,0.0,0.0,0.0,2010-08-13,
/games/boxart/full_1968548JapanFrontccc.jpg,Sengoku Tenka Touitsu,PSP,strategy,System Soft,System Soft,7.3,0.0,0.0,0.0,0.0,0.0,2009-03-26,
/games/boxart/full_crusader-kings-complete-pack_871PALFront.jpg,Crusader Kings: Complete Pack,PC,strategy,Paradox Interactive,Paradox Interactive,7.3,0.0,0.0,0.0,0.0,0.0,2010-07-09,
/games/boxart/full_1119520AmericaFrontccc.jpg,School Tycoon,PC,strategy,Global Star Software,Cat Daddy Games,6.9,0.0,0.0,0.0,0.0,0.0,2004-01-15,
/games/boxart/full_4384662PALFrontccc.jpg,Military History: Commander - Europe at War,PC,strategy,Koch Media,Slitherine Soft,7.3,0.0,0.0,0.0,0.0,0.0,2009-03-20,
/games/boxart/1091996ccc.png,Civilization IV: Beyond the Sword,PC,strategy,2K Games,Firaxis Games,7.3,0.0,0.0,0.0,0.0,0.0,2007-07-23,
/games/boxart/full_7781424JapanFrontccc.jpg,Sengoku Tenka Touitsu,PS2,strategy,System Soft,System Soft,7.3,0.0,0.0,0.0,0.0,0.0,2009-03-26,
/games/boxart/full_9549779JapanFrontccc.jpg,Koutetsu no Kishi 2: Sabaku no Rommel Shougun,SNES,strategy,Asmik Ace Entertainment,Dual,7.3,0.0,0.0,0.0,0.0,0.0,1994-01-28,
/games/boxart/2802683ccc.jpg,Chris Sawyer's Locomotion,PC,strategy,Atari,Chris Sawyer,7.3,0.0,0.0,0.0,0.0,0.0,2004-09-09,
/games/boxart/4433244ccc.gif,Jagged Alliance,PC,strategy,Interplay,Madlab Software,7.3,0.0,0.0,0.0,0.0,0.0,1994-06-02,
/games/boxart/full_men-of-war-red-tide_2PALFront.jpg,Men of War: Red Tide,PC,strategy,Aspyr,1C Company,7.3,0.0,0.0,0.0,0.0,0.0,2009-11-02,2019-03-29
/games/boxart/3609116ccc.jpg,Age of Empires Gold Edition,PC,strategy,Microsoft,Ensemble Studios,7.3,0.0,0.0,0.0,0.0,0.0,1999-08-24,
/games/boxart/1112860ccc.jpg,Faces of War,PC,strategy,Ubisoft,Best Way,7.3,0.0,0.0,0.0,0.0,0.0,2006-09-12,
/games/boxart/full_9637853AmericaFrontccc.jpg,Zoo Tycoon 2: African Adventure,PC,strategy,Microsoft Game Studios,Blue Fang Games,4.0,0.0,0.0,0.0,0.0,0.0,2006-05-22,
/games/boxart/full_europa-universalis-rome_63AmericaFront.jpg,Europa Universalis: Rome,PC,strategy,Paradox Interactive,Paradox Interactive,7.3,0.0,0.0,0.0,0.0,0.0,2008-04-15,
/games/boxart/full_8619071AmericaFrontccc.jpg,CivCity: Rome,PC,strategy,2K Games,Firefly Studios / Firaxis Games,7.3,0.0,0.0,0.0,0.0,0.0,2006-07-24,
/games/boxart/full_1602403AmericaFrontccc.jpg,Zoo Tycoon 2: Zookeeper Collection,PC,strategy,Microsoft Game Studios,Blue Fang Games,7.3,0.0,0.0,0.0,0.0,0.0,2006-10-01,
/games/boxart/full_machi-ing-maker-4_193JapanFront.jpg,Machi-ing Maker 4,X360,strategy,D3 Publisher,D3,7.3,0.0,0.0,0.0,0.0,0.0,2011-11-23,
/games/boxart/full_diplomacy_332AmericaFront.jpg,Diplomacy,PC,strategy,Paradox Interactive,Paradox Interactive,7.3,0.0,0.0,0.0,0.0,0.0,2005-10-04,
/games/boxart/full_spore-creepy-ampamp-cute-parts-pack_24AmericaFront.jpg,Spore Creepy & Cute Parts Pack,PC,strategy,Electronic Arts,Maxis,7.3,0.0,0.0,0.0,0.0,0.0,2008-11-17,
/games/boxart/full_768235JapanFrontccc.jpg,Battle of Sunrise,PS2,strategy,Sunrise Interactive,Sunrise Interactive,7.3,0.0,0.0,0.0,0.0,0.0,2008-04-10,
/games/boxart/full_9520354AmericaFrontccc.jpg,Zoids Assault (JP sales),X360,strategy,Atlus,Atlus,7.3,0.0,0.0,0.0,0.0,0.0,2008-09-16,2019-05-01
/games/boxart/2211172ccc.jpg,Chessmaster 10th Edition,PC,strategy,Ubisoft,Ubisoft,7.3,0.0,0.0,0.0,0.0,0.0,2004-08-20,
/games/boxart/full_8007344AmericaFrontccc.jpg,Blitzkrieg,PC,strategy,Cdv Software Entertainment,Nival Interactive,7.3,0.0,0.0,0.0,0.0,0.0,2003-05-12,
/games/boxart/full_glory-of-the-roman-empire_139AmericaFront.jpg,Glory of the Roman Empire,PC,strategy,Cdv Software Entertainment,Haemimont Games,7.3,0.0,0.0,0.0,0.0,0.0,2006-07-03,
/games/boxart/full_5653587AmericaFrontccc.jpg,Space Colony,PC,strategy,Gathering Of Developers,Firefly Studios,7.3,0.0,0.0,0.0,0.0,0.0,2003-10-14,
/games/boxart/8248896ccc.jpg,Populous: The Beginning,PC,strategy,Electronic Arts,Bullfrog Productions,7.3,0.0,0.0,0.0,0.0,0.0,1998-11-30,
/games/boxart/4449203ccc.jpg,Nexus: The Jupiter Incident,PC,strategy,Hd Interactive,Mithis Entertainment,7.3,0.0,0.0,0.0,0.0,0.0,2005-02-24,
